month,order_date,identifier,order_num,sub_order_num,order_status,manifesttime,sup_name,state,pin,reseller_state,reseller_pin,gstin,hsn_code,gst_amount,gst_rate,end_customer_pin,end_customer_state,meesho_price,net_commission,commission_gst,adj,shipping_charges_total,quantity,penalty,cancel_return_date,gst,taxable_shipping,shipping_gst_18_percent,meesho_price_plus_shipping_charges_total,tcs_taxable_amount,end_customer_state_new,financial_year,month_number,supplier_id
null,2023-06-16,8icvx,663800041682,663800041682_1,Cancelled,2023-06-16,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,625514,Tamil Nadu,299,0.000000000000000000,0.00000000000000,65,0,1,null,2023-06-16,1.050000,61.9047619047619,11.142857142857142,299,284.7619047619048,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-28,8icvx,267905283601,267905283601_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Rajasthan,null,24ABVFA4063H1ZA,500720,14.82000000000000,5.00,302033,Rajasthan,311,0.000000000000000000,0.00000000000000,74,0,1,0.0,2023-06-03,1.050000,70.4761904761905,12.685714285714283,311,296.1904761904762,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-14,8icvx,539000769456,539000769456_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Puducherry,null,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,605110,Puducherry,217,0.000000000000000000,0.00000000000000,0,73,1,0.0,2023-06-23,1.050000,69.5238095238095,12.514285714285712,290,276.1904761904762,PONDICHERRY,2023,6,188451
2023-06-01,2023-06-12,8icvx,155159678118,155159678118_1,rto,2023-06-12,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,518553,Andhra Pradesh,299,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-23,1.050000,60.9523809523810,10.971428571428570,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-22,8icvx,764244492036,764244492036_1,Return,2023-05-22,AFLOAT,Gujarat,383315,Andhra Pradesh,522236,24ABVFA4063H1ZA,500720,14.76000000000000,5.00,522236,Andhra Pradesh,310,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-01,1.050000,99.0476190476190,17.828571428571426,310,295.2380952380952,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,364452581909,364452581909_1,rto,2023-06-16,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,518124,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-27,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-16,8icvx,707737462897,707737462897_1,rto,2023-06-16,AFLOAT,Gujarat,383315,Andhra Pradesh,522601,24ABVFA4063H1ZA,5407,24.24000000000000,5.00,522601,Andhra Pradesh,509,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-22,1.050000,84.7619047619048,15.257142857142856,509,484.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-09,8icvx,349525423894,349525423894_1,rto,2023-06-09,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,501501,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-16,1.050000,76.1904761904762,13.714285714285714,299,284.7619047619048,TELANGANA,2023,6,188451
2023-06-01,2023-06-18,8icvx,750316998357,750316998357_1,rto,2023-06-18,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,632512,Tamil Nadu,293,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-24,1.050000,84.7619047619048,15.257142857142856,293,279.0476190476190,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-28,8icvx,718701116130,718701116130_1,Return,2023-05-28,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,5407,23.48000000000000,5.00,444101,Maharashtra,493,0.000000000000000000,0.00000000000000,105,0,1,0.0,2023-06-09,1.050000,100.0000000000000,18.000000000000000,493,469.5238095238095,MAHARASHTRA,2023,6,188451
2023-06-01,2023-06-16,8icvx,379850742785,379850742785_1,rto,2023-06-17,AFLOAT,Gujarat,383315,Madhya Pradesh,null,24ABVFA4063H1ZA,540710,15.30000000000000,5.00,476221,Madhya Pradesh,321,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-22,1.050000,99.0476190476190,17.828571428571426,321,305.7142857142857,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-12,8icvx,641944178704,641944178704_1,rto,2023-06-12,AFLOAT,Gujarat,383315,Karnataka,560019,24ABVFA4063H1ZA,500720,13.86000000000000,5.00,560019,Karnataka,291,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-17,1.050000,83.8095238095238,15.085714285714285,291,277.1428571428571,KARNATAKA,2023,6,188451
2023-05-01,2023-05-27,8icvx,622698952718,622698952718_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Uttar Pradesh,241402,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,241403,Uttar Pradesh,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-06,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-06,8icvx,688127865745,688127865745_1,rto,2023-06-06,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,523166,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-23,1.050000,68.5714285714286,12.342857142857142,291,277.1428571428571,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-24,8icvx,612046913397,612046913397_1,rto,2023-05-24,AFLOAT,Gujarat,383315,Assam,788002,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,788001,Assam,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-15,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,ASSAM,2023,6,188451
2023-05-01,2023-05-24,8icvx,181564792129,181564792129_1,Return,2023-05-24,AFLOAT,Gujarat,383315,Andhra Pradesh,518124,24ABVFA4063H1ZA,500720,14.44000000000000,5.00,518124,Andhra Pradesh,303,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-04,1.050000,60.9523809523810,10.971428571428570,303,288.5714285714286,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-21,8icvx,390205754743,390205754743_1,Return,2023-06-21,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,515671,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-28,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,543118818092,543118818092_1,Return,2023-06-07,AFLOAT,Gujarat,383315,Maharashtra,415522,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,415523,Maharashtra,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-13,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,MAHARASHTRA,2023,6,188451
2023-05-01,2023-05-25,8icvx,997903207109,997903207109_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Telangana,500039,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,500039,Telangana,219,0.000000000000000000,0.00000000000000,0,85,1,0.0,2023-06-03,1.050000,80.9523809523810,14.571428571428570,304,289.5238095238095,TELANGANA,2023,6,188451
2023-05-01,2023-05-27,8icvx,313651219223,313651219223_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,243005,Uttar Pradesh,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-04,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-20,8icvx,714691631772,714691631772_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Telangana,508266,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,508247,Telangana,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-25,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,TELANGANA,2023,6,188451
2023-06-01,2023-06-14,8icvx,323123839246,323123839246_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,502109,Telangana,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-19,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,TELANGANA,2023,6,188451
2023-05-01,2023-05-21,8icvx,267072832898,267072832898_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Kerala,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,680651,Kerala,219,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-02,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,KERALA,2023,6,188451
2023-05-01,2023-05-25,8icvx,966329487040,966329487040_1,Return,2023-05-26,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,5407,23.14000000000000,5.00,631209,Tamil Nadu,486,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-07,1.050000,83.8095238095238,15.085714285714285,486,462.8571428571428,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-21,8icvx,197757746068,197757746068_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Telangana,500089,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,500075,Telangana,219,0.000000000000000000,0.00000000000000,0,71,1,0.0,2023-06-08,1.050000,67.6190476190476,12.171428571428570,290,276.1904761904762,TELANGANA,2023,6,188451
2023-06-01,2023-06-20,8icvx,361246952993,361246952993_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Madhya Pradesh,462022,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,462022,Madhya Pradesh,274,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-25,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-18,8icvx,846994795406,846994795406_1,rto,2023-06-18,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,518510,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,64,1,0.0,2023-06-27,1.050000,60.9523809523810,10.971428571428570,283,269.5238095238095,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-28,8icvx,273081203596,273081203596_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Andhra Pradesh,522233,24ABVFA4063H1ZA,540710,16.86000000000000,5.00,522233,Andhra Pradesh,354,0.000000000000000000,0.00000000000000,113,0,1,0.0,2023-06-13,1.050000,107.6190476190476,19.371428571428570,354,337.1428571428571,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-28,8icvx,610085491107,610085491107_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Delhi,231001,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,231001,Delhi,219,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-03,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-11,8icvx,412501308289,412501308289_1,rto,2023-06-12,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.90000000000000,5.00,516267,Andhra Pradesh,292,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-20,1.050000,83.8095238095238,15.085714285714285,292,278.0952380952381,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-09,8icvx,976980301034,976980301034_1,Return,2023-06-09,AFLOAT,Gujarat,383315,Tamil Nadu,603312,24ABVFA4063H1ZA,500720,13.90000000000000,5.00,603312,Tamil Nadu,292,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-17,1.050000,59.0476190476190,10.628571428571428,292,278.0952380952381,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-05,8icvx,387122024721,387122024721_1,rto,2023-06-05,AFLOAT,Gujarat,383315,Odisha,null,24ABVFA4063H1ZA,540710,0.00000000000000,0.00,756001,Odisha,324,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-15,1.050000,99.0476190476190,17.828571428571426,324,308.5714285714286,ODISHA,2023,6,188451
2023-06-01,2023-06-11,8icvx,952106271855,952106271855_1,rto,2023-06-11,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,5407,23.96000000000000,5.00,443301,Maharashtra,503,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-19,1.050000,83.8095238095238,15.085714285714285,503,479.0476190476190,MAHARASHTRA,2023,6,188451
2023-05-01,2023-05-27,8icvx,166699694746,166699694746_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Tamil Nadu,600097,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,600097,Tamil Nadu,274,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-08,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-25,8icvx,572958639023,572958639023_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.10000000000000,5.00,534237,Andhra Pradesh,275,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-05,1.050000,59.0476190476190,10.628571428571428,275,261.9047619047619,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,436202290370,436202290370_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Chhattisgarh,492012,24ABVFA4063H1ZA,500720,12.82000000000000,5.00,492006,Chhattisgarh,269,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-16,1.050000,59.0476190476190,10.628571428571428,269,256.1904761904762,CHHATTISGARH,2023,6,188451
2023-06-01,2023-06-03,8icvx,446243881188,446243881188_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Bihar,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,824219,Bihar,219,0.000000000000000000,0.00000000000000,0,63,1,0.0,2023-06-19,1.050000,60.0000000000000,10.799999999999999,282,268.5714285714286,BIHAR,2023,6,188451
2023-06-01,2023-06-20,8icvx,451411406285,451411406285_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,517257,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-29,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-10,8icvx,627826769770,627826769770_1,rto,2023-06-11,AFLOAT,Gujarat,383315,Bihar,847230,24ABVFA4063H1ZA,540704,14.24000000000000,5.00,847223,Bihar,299,0.000000000000000000,0.00000000000000,63,0,1,0.0,2023-06-21,1.050000,60.0000000000000,10.799999999999999,299,284.7619047619048,BIHAR,2023,6,188451
2023-05-01,2023-05-25,8icvx,566274574552,566274574552_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Gujarat,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,360002,Gujarat,219,0.000000000000000000,0.00000000000000,0,70,1,0.0,2023-06-08,1.050000,66.6666666666667,11.999999999999998,289,275.2380952380952,GUJARAT,2023,6,188451
2023-05-01,2023-05-27,8icvx,263146067280,263146067280_1,Return,2023-05-27,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,242001,Uttar Pradesh,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-03,1.050000,62.8571428571429,11.314285714285713,271,258.0952380952381,UTTAR PRADESH,2023,6,188451
2023-05-01,2023-05-30,8icvx,564984333189,564984333189_1,rto,2023-05-30,AFLOAT,Gujarat,383315,Odisha,752106,24ABVFA4063H1ZA,5407,13.68000000000000,5.00,752121,Odisha,287,0.000000000000000000,0.00000000000000,100,0,1,0.0,2023-06-23,1.050000,95.2380952380952,17.142857142857142,287,273.3333333333333,ODISHA,2023,6,188451
2023-05-01,2023-05-27,8icvx,111335980728,111335980728_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,444601,Maharashtra,218,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-20,1.050000,75.2380952380952,13.542857142857143,297,282.8571428571428,MAHARASHTRA,2023,6,188451
2023-05-01,2023-05-28,8icvx,438665181331,438665181331_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Tamil Nadu,892524,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,603109,Tamil Nadu,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-09,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-29,8icvx,959778709097,959778709097_1,rto,2023-05-29,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,5407,16.34000000000000,5.00,501401,Telangana,343,0.000000000000000000,0.00000000000000,103,0,1,0.0,2023-06-13,1.050000,98.0952380952381,17.657142857142855,343,326.6666666666666,TELANGANA,2023,6,188451
2023-06-01,2023-06-22,8icvx,752147407181,752147407181_1,rto,2023-06-22,AFLOAT,Gujarat,383315,Jharkhand,833215,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,833215,Jharkhand,299,0.000000000000000000,0.00000000000000,66,0,1,0.0,2023-06-29,1.050000,62.8571428571429,11.314285714285713,299,284.7619047619048,JHARKHAND,2023,6,188451
2023-06-01,2023-06-15,8icvx,237772216703,237772216703_1,rto,2023-06-15,AFLOAT,Gujarat,383315,Karnataka,571120,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,571120,Karnataka,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-27,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,KARNATAKA,2023,6,188451
2023-06-01,2023-06-02,8icvx,571000372124,571000372124_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,440016,Maharashtra,218,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-08,1.050000,75.2380952380952,13.542857142857143,297,282.8571428571428,MAHARASHTRA,2023,6,188451
2023-05-01,2023-05-29,8icvx,809632763230,809632763230_1,rto,2023-05-29,AFLOAT,Gujarat,383315,Tamil Nadu,600095,24ABVFA4063H1ZA,500720,27.90000000000000,5.00,606202,Tamil Nadu,586,0.000000000000000000,0.00000000000000,176,0,2,0.0,2023-06-27,1.050000,167.6190476190476,30.171428571428570,586,558.0952380952381,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-14,8icvx,362582956386,362582956386_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,15.68000000000000,5.00,500097,Telangana,329,0.000000000000000000,0.00000000000000,110,0,1,0.0,2023-06-26,1.050000,104.7619047619048,18.857142857142858,329,313.3333333333333,TELANGANA,2023,6,188451
2023-06-01,2023-06-07,8icvx,711261883898,711261883898_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Telangana,507303,24ABVFA4063H1ZA,540710,14.20000000000000,5.00,507164,Telangana,298,0.000000000000000000,0.00000000000000,77,0,1,0.0,2023-06-13,1.050000,73.3333333333333,13.200000000000000,298,283.8095238095238,TELANGANA,2023,6,188451
2023-05-01,2023-05-22,8icvx,597410638853,597410638853_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Tamil Nadu,631553,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,631553,Tamil Nadu,219,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-08,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-27,8icvx,678483315650,678483315650_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,534447,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-05,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-09,8icvx,552675630846,552675630846_1,Return,2023-06-09,AFLOAT,Gujarat,383315,Telangana,508277,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,508277,Telangana,219,0.000000000000000000,0.00000000000000,0,73,1,0.0,2023-06-19,1.050000,69.5238095238095,12.514285714285712,292,278.0952380952381,TELANGANA,2023,6,188451
2023-05-01,2023-05-28,8icvx,628533080403,628533080403_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Karnataka,571418,24ABVFA4063H1ZA,500720,14.34000000000000,5.00,571418,Karnataka,301,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-10,1.050000,60.9523809523810,10.971428571428570,301,286.6666666666666,KARNATAKA,2023,6,188451
2023-06-01,2023-06-09,8icvx,531960464047,531960464047_1,rto,2023-06-09,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,501501,Andhra Pradesh,323,0.000000000000000000,0.00000000000000,106,0,1,0.0,2023-06-16,1.050000,100.9523809523810,18.171428571428570,323,307.6190476190476,TELANGANA,2023,6,188451
2023-06-01,2023-06-23,8icvx,745453141660,745453141660_1,rto,2023-06-23,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,15.30000000000000,5.00,517416,Andhra Pradesh,321,0.000000000000000000,0.00000000000000,106,0,1,0.0,2023-06-29,1.050000,100.9523809523810,18.171428571428570,321,305.7142857142857,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-14,8icvx,895751689431,895751689431_1,rto,2023-06-15,AFLOAT,Gujarat,383315,Gujarat,null,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,388120,Gujarat,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-19,1.050000,90.4761904761905,16.285714285714285,314,299.0476190476190,GUJARAT,2023,6,188451
2023-06-01,2023-06-10,8icvx,214511283277,214511283277_1,rto,2023-06-11,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,5407,25.24000000000000,5.00,507209,Telangana,530,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-24,1.050000,83.8095238095238,15.085714285714285,530,504.7619047619048,TELANGANA,2023,6,188451
2023-05-01,2023-05-24,8icvx,473465775366,473465775366_1,Return,2023-05-24,AFLOAT,Gujarat,383315,Assam,781028,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,781028,Assam,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-02,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,ASSAM,2023,6,188451
2023-06-01,2023-06-18,8icvx,750927797553,750927797553_1,Return,2023-06-18,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,639205,Tamil Nadu,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-27,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-08,8icvx,982894585418,982894585418_1,rto,2023-06-08,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,27.90000000000000,5.00,612701,Tamil Nadu,586,0.000000000000000000,0.00000000000000,176,0,2,0.0,2023-06-15,1.050000,167.6190476190476,30.171428571428570,586,558.0952380952381,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-29,8icvx,456194255877,456194255877_1,Return,2023-05-29,AFLOAT,Gujarat,383315,Telangana,501505,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,501505,Telangana,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-04,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TELANGANA,2023,6,188451
